"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"72";"JINZO62";"906994";"273970";"176840";"470507";"14632833";"159959";"76210";"2.098924";"0.1813396";"8125";"10045";"0.8088601";"3.7190092";"7065";"24374";"321623";"531598";"12055.979";"3519.1958";"315332.06";"5327";"17007"
"73";"KENICHI526";"1181363";"467911";"237991";"502063";"12254054";"226245";"54483";"4.15258";"0.17855929";"8090";"3005";"2.6921797";"5.7843533";"5532";"67084";"861835";"237191";"15352.881";"2486.628";"400079.1";"5750";"3971"
"74";"xtHe_OwNeRx";"791659";"255605";"129795";"421701";"11218918";"122706";"49722";"2.4678411";"0.19829924";"8054";"4445";"1.8119235";"4.2338786";"6650";"104926";"464284";"203004";"9113.93";"4262.538";"327891.5";"6250";"6545"
"75";"ready20000000000";"1056424";"375124";"180542";"531387";"12825153";"165249";"52174";"3.1672673";"0.17659126";"8039";"6269";"1.2823417";"4.9422755";"1437";"12897";"863456";"166572";"10776.892";"7460.0522";"302700.38";"570";"11492"
"76";"yipcon";"1230701";"463681";"362134";"440366";"26817345";"335628";"251637";"1.3337784";"0.1420317";"7995";"9993";"0.80006003";"2.7535188";"140";"11981";"1175419";"36840";"33031.51";"18233.809";"493892.4";"687";"5634"
"77";"me-gusto-muito";"1772844";"1004716";"278143";"547282";"10274174";"275432";"170806";"1.6125429";"0.3298032";"7963";"676";"11.779586";"10.353206";"23000";"25511";"1711502";"5064";"29668.83";"1341.6097";"25663.916";"4543";"3224"
"78";"sasquatch911";"812829";"303879";"291158";"238448";"24974921";"238383";"121034";"1.9695541";"0.22168483";"7942";"9494";"0.83652836";"1.9527487";"359";"3417";"808289";"654";"35158.207";"50654.027";"62360.523";"98";"12"
"79";"PeskyVarmit";"794702";"258418";"254607";"304206";"17963371";"223407";"80167";"2.78677";"0.15264095";"7932";"10463";"0.7581";"2.6544082";"1623";"27862";"734251";"19696";"18811.363";"6855.0913";"459924.44";"4703";"6567"
"80";"Dar-Dragon";"656017";"138596";"121092";"404641";"14624231";"108618";"47206";"2.3009362";"0.17041771";"7918";"9487";"0.83461577";"2.6914933";"2953";"55060";"309687";"229110";"7439.0586";"2388.8015";"140607.94";"3725";"55482"
"81";"xxMALKIN_71xx";"909784";"367998";"115616";"448371";"12238720";"105688";"57687";"1.8320938";"0.21834952";"7903";"8597";"0.91927415";"4.4601917";"6066";"16756";"528597";"314745";"10446.221";"5268.627";"236454.12";"1054";"42566"
"82";"Dsnuts27";"-29019780";"-19640530";"-9792217";"473424";"16681419";"-9807014";"10140659";"-0.9670983";"0.21279483";"7895";"4073";"1.9383746";"-104.378815";"5414";"43747";"-29085965";"10949";"31886.734";"9711.566";"241821.03";"3711";"2364"
"83";"PigTacular";"1180410";"510915";"242077";"445651";"20933748";"220856";"244585";"0.9029826";"0.16092457";"7833";"7004";"1.1183609";"3.3832736";"3244";"5752";"732963";"437354";"26133.062";"23553.457";"374685.03";"373";"724"
"84";"jorgeyisa777";"541828";"137302";"86124";"342520";"23563115";"79836";"77099";"1.0354998";"0.22698814";"7788";"14998";"0.5192692";"1.3796852";"3981";"33373";"486341";"16513";"15224.748";"1748.9417";"37393.76";"699";"921"
"85";"TURRONON";"1055369";"323167";"320855";"451667";"16311406";"295945";"130256";"2.2720258";"0.20089824";"7770";"8769";"0.886076";"3.8820772";"21781";"25701";"959651";"26252";"26983.992";"9668.668";"306640.0";"8792";"13192"
"86";"gffvbhh";"1544831";"924541";"269306";"417040";"17378367";"256058";"210768";"1.2148808";"0.22024918";"7747";"6166";"1.2564061";"5.3336344";"35832";"11823";"1478670";"15981";"26534.758";"14865.803";"52579.797";"1526";"999"
"87";"kirk191191";"864564";"239292";"278185";"394623";"18345210";"260320";"188261";"1.3827611";"0.16693456";"7740";"10351";"0.74775386";"2.8276503";"13644";"22811";"624091";"189064";"28762.85";"6478.5664";"406357.56";"8788";"6166"
"88";"air_killa";"500055";"54024";"38158";"414332";"12735375";"36102";"6961";"5.1863236";"0.1633441";"7737";"9271";"0.8345378";"2.3559024";"238";"4881";"187171";"300526";"1114.1512";"706.1296";"98371.16";"221";"7018"
"89";"GEN_KSA_69";"898775";"293633";"273407";"396531";"19036389";"258914";"1000184929";"2.5886612E-4";"0.16288237";"7722";"13676";"0.5646388";"2.8328116";"36153";"2000027311";"-1999232776";"49201";"24994.734";"6139.691";"270300.75";"6203";"12683"
"90";"mobigdikk";"826709";"319419";"100093";"422586";"13490497";"92925";"50775";"1.830133";"0.18127413";"7712";"8616";"0.8950789";"3.6768506";"5512";"23504";"479926";"267207";"8464.299";"4644.8438";"195188.64";"3207";"47353"
"91";"freedream1";"21104";"0";"4";"21101";"5520793";"2";"48";"0.041666668";"0.21882352";"7702";"9183";"0.8387237";"0.22935835";"0";"0";"20953";"151";"1.5892502";"0.73173296";"2.1394982";"0";"0"
"92";"kingofwars";"850860";"313592";"223014";"361593";"15477673";"198835";"256663";"0.7746929";"0.20720057";"7699";"8750";"0.87988573";"3.2984028";"37193";"27349";"747570";"22859";"33729.062";"9203.1455";"113835.41";"10296";"5593"
"93";"Kayaker1";"1183246";"479880";"340254";"387920";"28214261";"270983";"262058";"1.0340574";"0.16203232";"7674";"9482";"0.80932295";"2.5162723";"198";"3289";"1162991";"5903";"53371.637";"31026.021";"246371.69";"694";"10171"
"94";"Q8-YoYo-Q8";"695224";"282032";"142830";"308001";"12160091";"124886";"91426";"1.3659791";"0.15705606";"7644";"8454";"0.9041874";"3.4303558";"481";"3542";"677914";"10377";"24299.078";"6002.345";"54669.758";"1683";"1227"
"95";"luisfig";"494197";"84666";"41698";"378092";"14287584";"34935";"32252";"1.0831887";"0.21533878";"7606";"9767";"0.77874476";"2.0753558";"1886";"7504";"247407";"221699";"8105.655";"3237.728";"36277.793";"1214";"14487"
