"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"79";"FaZeRuNDoWnS";"11829604";"11827872";"217";"1553";"14995";"520214";"103";"5050.6216";"0.18236683";"108";"8";"13.5";"47334.19";"0";"0";"11829604";"0";"28.253195";"0.01107441";"239.72417";"0";"0"
"80";"TechnoTaaco";"33951";"16968";"16951";"45";"6653";"280104";"56";"5001.857";"0.10542043";"0";"8";"0.0";"306.18668";"0";"0";"33906";"0";"7.146606";"2.1758134";"232.1653";"0";"45"
"81";"Dem-Boyz-Ill";"280110";"93373";"93403";"93337";"6360";"280074";"57";"4913.579";"0.108629264";"2";"9";"0.22222222";"2642.547";"0";"0";"280110";"0";"11.068623";"2.2542105";"134.43724";"0";"0"
"82";"A2A-GENERAL-LEE";"10068831";"1993";"10066618";"221";"4241";"39455";"9";"4383.8887";"0.26367188";"5";"3";"1.6666666";"142449.86";"0";"0";"10068831";"0";"2.537792";"2.892585";"30.874668";"0";"0"
"83";"Gen-Dozy";"344792";"67023";"276394";"1460";"1435806";"276368";"68";"4064.2354";"0.48008585";"49";"9";"5.4444447";"14.408298";"0";"0";"344792";"0";"22.199043";"5.7583127";"144.3554";"0";"0"
"84";"Phearzzy";"280030";"279499";"81";"461";"9045";"100074";"26";"3849.0";"0.59526736";"11";"2";"5.5";"1857.5787";"0";"0";"280030";"0";"7.888993";"7.0892177";"162.66553";"0";"0"
"85";"BorisSukah";"59";"35";"1";"24";"1877";"36865";"10";"3686.5";"0.05096154";"1";"7";"0.14285715";"1.8859884";"0";"0";"59";"0";"3.0972948";"0.41986066";"15.267756";"0";"0"
"86";"a97e9d80";"1000182";"1000146";"15";"76";"20844";"1000013";"272";"3676.5183";"0.0561848";"5";"15";"0.33333334";"2879.05";"0";"1000005";"177";"0";"37.075027";"14.571509";"52.250042";"0";"0"
"87";"Mortal_Sinner";"101483396";"380579";"101047652";"60104";"2852915";"101043755";"29909";"3378.3728";"0.21512465";"1300";"2064";"0.62984496";"2134.3096";"7960";"16697";"101431756";"16723";"5360.3516";"1613.8081";"27455.79";"3776";"6484"
"88";"xSurachon-";"80980";"80523";"74";"426";"3977";"65135";"21";"3101.6667";"0.14556119";"9";"2";"4.5";"1221.725";"530";"0";"80327";"123";"9.185765";"0.8033489";"19.85036";"0";"0"
"89";"ThisIzGod";"280884";"93419";"93858";"93626";"13794";"280480";"108";"2597.037";"0.13870892";"6";"10";"0.6";"1221.766";"0";"0";"280851";"33";"28.348824";"0.979623";"305.6774";"0";"0"
"90";"Grovul";"100003873";"100001071";"1548";"1331";"72777";"1181481";"523";"2259.046";"0.20594583";"39";"72";"0.5416667";"82446.83";"138";"22";"100003498";"59";"168.62921";"5.7647943";"1354.0483";"152";"4"
"91";"WH-TESTING";"238694";"217292";"19999";"1409";"-16837384";"19999";"9";"2222.111";"0.499982";"95";"11";"8.636364";"0.0";"0";"0";"238694";"0";"4.5652595";"2.3694278E-38";"0.5850299";"0";"0"
"92";"DamnYouNeed2GoML";"102034";"79697";"19811";"2527";"121461";"19808";"10";"1980.8";"0.7039061";"252";"7";"36.0";"50.40334";"0";"0";"101434";"600";"6.0114927";"7.796448";"54.36577";"0";"0"
"93";"NotVeryRandom";"187198";"93483";"93669";"90";"14507";"280303";"165";"1698.806";"0.1325149";"3";"21";"0.14285715";"774.23865";"161";"0";"186987";"0";"18.567438";"3.6514716";"451.74014";"6";"44"
"94";"JetBlackIV";"3038";"0";"1636";"1402";"21270";"1635";"1";"1635.0";"0.7122309";"58";"1";"58.0";"8.569817";"2522";"516";"0";"0";"4.2080603";"0.020413753";"5.92533";"0";"0"
"95";"UniqueGod-";"-99398480";"-99432938";"17362";"17235";"45562";"560665";"417";"1344.5204";"0.19233327";"19";"52";"0.3653846";"-130896.56";"79";"0";"-99398609";"0";"90.38941";"4.475781";"358.88327";"50";"0"
"96";"natejetski";"6008550";"3501739";"2503705";"3507";"326139";"2523434";"1892";"1333.7389";"0.9825557";"93";"353";"0.26345608";"1105.3969";"326";"0";"6008158";"0";"265.58157";"25.076769";"7010.38";"39";"27"
"97";"ADynastyInRuin";"2004994";"1000732";"1002936";"1388";"88833";"1002800";"820";"1222.9269";"0.9922709";"37";"92";"0.4021739";"1354.2224";"487";"0";"2004173";"21";"241.65582";"5.336586";"911.643";"313";"0"
"98";"Smurf__Smuggler";"8314752";"4294124";"4010515";"11134";"384428";"4301777";"3589";"1198.6005";"0.9863728";"182";"203";"0.8965517";"1297.7335";"819";"241";"8311540";"858";"855.03705";"85.094925";"5625.813";"565";"729"
"99";"NoGoodTrash";"18997911";"9001620";"10000888";"602";"44148";"119845116";"100444";"1193.1536";"0.15746619";"19";"72";"0.2638889";"25819.396";"325";"-3";"18997547";"7";"76.51503";"6.812327";"618.8482";"12";"23"
"100";"ShadoHawk--";"5879245125";"6087339088";"4086777972";"95593";"59656";"688485";"598";"1151.3127";"0.12997839";"109";"63";"1.7301587";"5913147.5";"14";"1";"5879245055";"36";"92.09301";"4.797648";"882.2746";"0";"19"
"101";"xXPr0-Ep1Cfa1LXx";"246051";"989";"243737";"1334";"87397";"47947";"44";"1089.7046";"0.6954757";"36";"8";"4.5";"168.91953";"0";"0";"246051";"0";"7.621045";"0.22407506";"162.10217";"0";"0"
"102";"enemyyomama21x";"58572";"50069";"2074";"6431";"69179";"2066";"2";"1033.0";"0.7051027";"275";"0";"275.0";"50.80039";"0";"0";"58572";"0";"92.725075";"8.618923";"1442.3757";"0";"0"
"103";"B-Boy_Zack_Fair";"15777";"1982";"10702";"3099";"73802";"10181";"10";"1018.1";"0.46344638";"12";"2";"6.0";"12.826482";"17";"0";"15760";"0";"38.1673";"1.6301973";"67.47645";"0";"0"
"104";"OxA5EA30";"121";"81";"0";"40";"966";"1010";"0";"1010.0";"0.0";"6";"2";"3.0";"7.5155277";"0";"0";"121";"0";"0.40686867";"0.0";"0.25856888";"0";"0"
"105";"USNavy_SEALs_T6";"27624";"170";"980";"26474";"486215";"980";"0";"980.0";"0.05091485";"522";"176";"2.965909";"3.4088624";"0";"6431";"2802";"18141";"1.2286094";"0.8486553";"31.631498";"250";"0"
"106";"wizzyyyycamel";"436231";"218758";"216603";"1088";"57194";"561303";"623";"900.9679";"0.15448825";"44";"74";"0.5945946";"457.63297";"65";"102";"435916";"2";"95.036385";"6.491157";"676.99835";"103";"43"
"107";"syntribion";"35536";"27874";"7053";"612";"117459";"7053";"8";"881.625";"0.7719524";"270";"5";"54.0";"18.152376";"0";"0";"34456";"1080";"1.128953";"2.9575837";"10.379786";"0";"0"
"108";"KILL3R-_-NINJAS";"1259";"272";"837";"151";"2650";"834";"1";"834.0";"0.36407185";"1";"1";"1.0";"28.50566";"0";"0";"1259";"0";"0.73393744";"0.43249157";"25.374533";"0";"0"
"109";"Glory_AwaitZ--";"4784";"3221";"826";"737";"11663";"826";"0";"826.0";"0.401526";"12";"1";"12.0";"24.611164";"0";"0";"4784";"0";"6.644773";"18.011564";"51.82846";"0";"0"
"110";"ACCOUT-CHECK";"5392";"59";"4881";"452";"206608";"4880";"6";"813.3333";"8.259259";"10";"0";"10.0";"1.565864";"5292";"0";"100";"0";"1.2526193";"0.36681968";"16.216036";"0";"0"
"111";"ShecklessOrigin";"306655";"303544";"1045";"2124";"45924";"300994";"371";"811.30457";"0.9967835";"118";"42";"2.8095238";"400.6467";"263";"0";"306177";"0";"104.98694";"8.879567";"485.77292";"215";"0"
"112";"Zverev_";"275576";"275302";"175";"150";"11191";"100175";"128";"782.6172";"0.21072088";"5";"18";"0.2777778";"1477.4873";"0";"0";"275576";"0";"22.231703";"0.32950366";"14.671441";"0";"0"
"113";"zverevdenis";"1000287972";"1000283984";"1759";"2583";"190466";"1001648";"1284";"780.0997";"0.19674821";"147";"394";"0.37309644";"315107.56";"617";"23";"1000286881";"2";"210.72202";"32.490486";"1012.3417";"228";"221"
"114";"X-T-R-E-E-M13";"1052085";"1026277";"2429";"23617";"357779";"501715";"684";"733.50146";"0.9976369";"615";"65";"9.461538";"176.436";"336";"36";"1027258";"22712";"105.9371";"6.6705785";"1105.4985";"1743";"0"
"115";"Itachi_ncy";"163437";"130314";"15992";"17136";"344514";"13112";"18";"728.44446";"0.62626123";"583";"26";"22.423077";"28.463924";"213";"4060";"151105";"8059";"Infinity";"5.07463";"1692.7355";"0";"0"
