"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"95";"VastoILorde";"27088";"26205";"1";"933";"10589";"1";"51";"0.019607844";"0.021924483";"51";"2";"25.5";"153.48758";"0";"0";"27088";"0";"5.2202296";"0.0";"205.51318";"0";"0"
"96";"Sgt_Sniffles_";"2433";"15";"11";"2408";"3589";"11";"3";"3.6666667";"0.15804936";"51";"2";"25.5";"40.674282";"0";"0";"2406";"27";"0.6064301";"0.0";"32.066578";"0";"0"
"97";"ORlGINZ";"5954";"390";"542";"5074";"87257";"510";"23";"22.173914";"0.5042574";"101";"4";"25.25";"4.094113";"731";"0";"-15";"5238";"1.5226119";"1.1272837";"291.3103";"0";"0"
"98";"KING-DAVID-49ERS";"7267";"6763";"4";"500";"3730";"3";"4";"0.75";"0.22052401";"25";"1";"25.0";"116.89544";"0";"0";"7267";"0";"2.7348669";"0.0";"51.783066";"0";"0"
"99";"polluxcastor";"3";"2";"1";"0";"11933";"1";"7";"0.14285715";"0.42021278";"25";"1";"25.0";"0.01508422";"0";"0";"0";"3";"2.6792228";"0.1639739";"2.3962595";"0";"0"
"100";"chucuchus";"-19994952";"-9997294";"-9999202";"1544";"21823";"-309999175";"1";"-3.09999168E8";"0.5532751";"25";"1";"25.0";"-54973.977";"1627";"-19999998";"3173";"246";"10.386023";"1.4050995";"91.95782";"0";"0"
"101";"QEEN_BEE";"4947";"25";"26";"4900";"7358";"24";"29";"0.82758623";"0.20625";"99";"4";"24.75";"40.339767";"0";"0";"4852";"0";"3.6588986";"0.0";"14.327299";"0";"95"
"102";"ShadowWalking-";"9199985147";"110001944";"9040000001";"50001205";"8290";"-1136237857";"1018";"-1116147.1";"0.9999621";"74";"3";"24.666666";"6.6586136E7";"2";"-1";"9199985146";"0";"7.0229115";"0.10269304";"102.25539";"0";"0"
"103";"DiegoTeevin";"275054";"212339";"25229";"37520";"556866";"24974";"513";"48.682262";"1.0967621";"1281";"52";"24.634615";"29.635927";"1907";"4536";"261738";"6783";"163.81009";"21.030197";"3245.9556";"53";"37"
"104";"I_Like_Jager";"36886";"9054";"5157";"22895";"406552";"4913";"1089";"4.5114784";"0.15007111";"318";"13";"24.461538";"5.443732";"9";"17325";"3368";"14923";"201.58788";"328.10602";"13068.856";"1261";"0"
"105";"INDOMlTABLE";"2977";"0";"1263";"1727";"21295";"1251";"202";"6.1930695";"0.30410078";"24";"1";"24.0";"8.387885";"2977";"0";"0";"0";"61.74485";"11.4027195";"187.9717";"0";"0"
"106";"T-BONE_Dylan72";"1451";"168";"6";"1278";"1739";"6";"18";"0.33333334";"0.09063313";"24";"1";"24.0";"50.063255";"0";"0";"1451";"0";"5.6656456";"0.14898112";"2.4902763";"0";"0"
"107";"Bryant-Okonor";"1186";"190";"0";"1111";"1328";"0";"8";"0.0";"0.0026385225";"24";"1";"24.0";"53.58434";"0";"0";"1186";"0";"2.8369386";"0.0";"1.3887919";"0";"0"
"108";"noremac37";"910";"68";"1";"956";"1001";"1";"8";"0.125";"0.0782241";"24";"1";"24.0";"54.545456";"0";"0";"910";"0";"2.786141";"0.0";"1.4575477";"0";"0"
"109";"i-run-this-ish";"3028";"1261";"830";"952";"44228";"612";"133";"4.601504";"0.4140513";"23";"1";"23.0";"4.107805";"0";"57";"2937";"34";"119.15979";"46.82107";"125.56171";"0";"0"
"110";"Legion4Ever";"1535";"239";"72";"1238";"3348";"54";"21";"2.5714285";"0.19869956";"23";"0";"23.0";"27.50896";"0";"0";"1329";"0";"5.248618";"3.303032";"79.068474";"0";"206"
"111";"bioshock2008";"1152";"29";"0";"1163";"1133";"0";"2";"0.0";"0.0";"23";"0";"23.0";"61.00618";"0";"0";"1152";"0";"0.57955027";"0.0";"0.06881734";"0";"0"
"112";"JIN567";"1050";"0";"0";"1050";"1006";"0";"0";"0.0";"0.0";"23";"0";"23.0";"62.624256";"0";"0";"1050";"0";"0.17836446";"0.0";"0.0";"0";"0"
"113";"X_LOARD_X";"16113";"129";"124";"15869";"26672";"109";"99";"1.1010101";"0.15607542";"321";"14";"22.928572";"36.247";"0";"84";"15797";"218";"8.713515";"7.112802";"169.28113";"14";"0"
"114";"STARZ_HAWK";"322413";"107669";"47787";"167692";"3655042";"47330";"288";"164.34027";"0.51088697";"5644";"247";"22.850203";"5.292629";"0";"31806";"259901";"28296";"Infinity";"137.7616";"3173.7654";"2410";"0"
"115";"Proxor_SS";"275542";"208945";"25519";"41108";"609915";"23416";"549";"42.652096";"0.7240998";"1137";"50";"22.74";"27.10627";"13122";"32506";"221673";"8006";"304.4918";"28.476715";"2658.5315";"8";"227"
"116";"FORTH_DICE";"44552";"41654";"90";"2829";"28103";"86";"80";"1.075";"0.16246071";"158";"7";"22.571428";"95.11867";"29";"0";"44523";"0";"20.774176";"0.024973696";"462.68472";"0";"0"
