"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"83";"Outcast26";"2000137495";"2000060844";"31609";"53195";"4883487";"27632";"50597";"0.54611933";"0.2049949";"1567";"4147";"0.37786353";"24574.293";"2000002051";"8606";"105628";"18008";"6873.6797";"6512.5977";"8605.315";"1369";"1833"
"84";"xXTheLastJedi";"2000116497";"1000030424";"1000045555";"43886";"2658657";"1000042723";"25489";"39234.29";"0.1586993";"878";"1927";"0.4556305";"45138.2";"3673";"2000000054";"108065";"1887";"3912.7827";"1210.0105";"59595.484";"961";"1857"
"85";"PaulJWaul";"2000096846";"2000061145";"23230";"15456";"2538392";"19509";"20124";"0.96943945";"0.21772516";"668";"1192";"0.5604027";"47276.312";"32";"382";"2000094414";"1501";"4758.6597";"3459.8882";"5348.9287";"110";"407"
"86";"NinjaGerry86";"2000058930";"1000029147";"1000014188";"18016";"1369299";"1000012767";"14873";"67236.79";"0.22009324";"489";"1011";"0.48367953";"87638.664";"2891";"257";"2000051625";"1343";"3816.1746";"1393.2693";"9582.244";"283";"2531"
"87";"BlueHazard1988";"2000051754";"1000024384";"1000010405";"21812";"2359916";"1000009521";"21350";"46838.855";"0.17508666";"790";"1585";"0.4984227";"50850.582";"1125";"2000001026";"44666";"1884";"3393.6282";"2199.5603";"8420.285";"701";"2352"
"88";"LlCKtheCLlT";"2000037155";"1000013031";"1000008872";"16280";"442911";"1000008572";"2310";"432904.16";"0.25361767";"229";"168";"1.3630953";"270939.8";"4893";"2000000276";"25430";"3320";"639.84186";"79.44103";"9756.675";"341";"2895"
"89";"mullet1977";"2000022423";"2000010409";"5481";"7539";"886137";"4696";"7532";"0.62347317";"0.1775145";"292";"1064";"0.2744361";"135420.75";"158";"1665";"2000016441";"3586";"1489.2328";"886.6957";"7660.257";"296";"277"
"90";"TribalFighter";"2000015215";"2000004090";"3411";"8090";"395925";"3193";"999";"3.196196";"0.14837287";"244";"164";"1.4878049";"303090.0";"722";"690";"2000008351";"4252";"278.39545";"38.589104";"3121.2463";"176";"1024"
"91";"BrrickkSquad";"2000014625";"2000005208";"4976";"4683";"511697";"4814";"1331";"3.6168294";"0.14740586";"103";"630";"0.16349207";"234515.5";"794";"147";"2000013430";"173";"218.37825";"41.70084";"12717.962";"80";"1"
"92";"gargola2014";"2000013855";"2000007452";"3262";"4127";"499516";"2746";"5738";"0.47856396";"0.16756094";"128";"490";"0.26122448";"240234.2";"75";"40";"2000013324";"122";"955.70636";"468.0869";"2348.0464";"19";"275"
"93";"ThePurpleDope";"2000010009";"2000004774";"1839";"3542";"211824";"1781";"968";"1.839876";"0.23074554";"169";"290";"0.5827586";"566510.9";"1056";"4";"2000008602";"164";"202.15514";"53.70931";"1174.797";"0";"183"
"94";"Jugg_SIayer";"2000009434";"1000005996";"1000000821";"2671";"59354";"1000000780";"589";"1697794.1";"0.21314284";"122";"49";"2.489796";"2021777.2";"228";"2000000168";"8817";"114";"114.47519";"8.466978";"1023.16077";"0";"107"
"95";"MaddoxZeroQ";"2000007994";"1000004581";"1000002267";"1575";"250526";"1000002110";"3702";"270124.8";"0.17948373";"80";"402";"0.19900498";"478994.12";"324";"2000000000";"7137";"195";"411.5405";"197.61987";"3502.1597";"66";"272"
"96";"RainSwisBro";"2000005471";"1000003003";"1000000579";"1921";"40588";"1000000555";"356";"2808990.5";"0.17205417";"115";"29";"3.9655173";"2956547.0";"0";"1999999998";"5387";"42";"63.273052";"4.8342338";"1047.0045";"44";"0"
"97";"ThisAccountTest";"2000004732";"1000001878";"1000002019";"1128";"52881";"1000001648";"1000000444";"1.0000012";"0.15461875";"33";"55";"0.6";"2269251.5";"152";"3999999998";"-1999995831";"301";"129.34505";"19.39621";"97.062935";"26";"86"
"98";"SICK_is_SICK";"2000003338";"1000001304";"1000001142";"1022";"86268";"1000001043";"689";"1451380.2";"0.2250791";"37";"74";"0.5";"1391016.4";"160";"2000000124";"2489";"98";"160.67532";"16.77444";"257.1389";"292";"175"
"99";"reesie2011";"2000002026";"2000000947";"386";"808";"91155";"347";"1142";"0.3038529";"0.1995475";"23";"60";"0.38333333";"1316440.4";"13";"9";"2000002004";"0";"164.16895";"237.90488";"83.63913";"0";"0"
"100";"OopsJusHackedYou";"2000000886";"1000000205";"1000000454";"280";"26200";"1000000384";"161";"6211182.5";"0.17729045";"9";"30";"0.3";"4580155.0";"80";"1999999998";"724";"55";"46.7733";"1.705838";"105.39143";"0";"29"
"101";"BlackDimond_2004";"2000000336";"2000000122";"211";"26";"22944";"199";"487";"0.40862423";"0.23911683";"3";"37";"0.08108108";"5230126.5";"91";"0";"2000000238";"0";"50.832832";"6.8959885";"17.078608";"0";"7"
"102";"FinallyUnbanned-";"2000000009";"1000000009";"1000000047";"0";"1670";"1000000040";"27";"3.703704E7";"0.2279671";"1";"2";"0.5";"7.1856288E7";"0";"1999999998";"11";"0";"5.095088";"0.0";"1.1496502";"0";"0"
"103";"KingSuperOne";"1980006593";"990000241";"990002701";"3696";"2236080";"221";"143";"1.5454545";"0.53434664";"66";"41";"1.6097561";"53128.867";"-19994850";"2000000092";"1326";"25";"27.5729";"7.1044955";"211.88031";"0";"0"
"104";"levelobest";"1935286389";"1619801580";"315452357";"36060";"1429498";"24770";"8247";"3.0035164";"0.16800769";"832";"1385";"0.600722";"81229.34";"284";"8722";"1935261037";"7944";"1413.2012";"372.4687";"17784.87";"7505";"897"
"105";"griffindent";"1800772863";"1800647726";"78988";"51402";"4028417";"73628";"46925";"1.569057";"0.21083507";"1470";"4466";"0.3291536";"26821.05";"16253";"746278625";"1054465105";"1769";"9609.888";"1086.2437";"41067.11";"7774";"3337"
"106";"wexefxy";"1705038206";"1705034363";"504";"3378";"40810";"32630";"1746";"18.68843";"0.15547715";"289";"69";"4.188406";"2506794.8";"3";"3019";"1705035184";"0";"25.419333";"1.5593773";"305.1343";"0";"0"
"107";"THE_TW2N";"1694491920";"1694462874";"12077";"22069";"1457017";"71275";"13222";"5.390637";"0.14304759";"578";"1238";"0.46688208";"69779.22";"1847";"1998000277";"-303514916";"4094";"1828.7646";"821.64655";"15403.682";"124";"494"
"108";"kinkmangc";"1622505479";"1921933548";"-99730323";"-99673800";"14805900";"245728";"181509";"1.3538061";"0.18468912";"5627";"5025";"1.119801";"6575.1035";"1269";"48150";"1622421644";"33490";"21905.807";"11668.781";"282003.8";"263";"663"
"109";"YourNotGoodEnoug";"1603364442";"1603356066";"5699";"4015";"188806";"6138";"1862";"3.2964554";"0.15877257";"91";"224";"0.40625";"509527.62";"366";"138";"1603363554";"0";"268.50394";"19.765575";"4443.336";"74";"310"
