"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"85";"garwar";"-2998609072";"-999460211";"-999602523";"508601";"25983378";"-999637374";"1000373014";"-0.99926466";"0.15400057";"10015";"13818";"0.72477925";"-6924.294";"80828";"73128";"-2998970338";"138778";"49366.215";"21160.756";"285578.0";"21056";"47476"
"86";"yothuo";"631547";"285578";"121833";"236495";"7266520";"112994";"96741";"1.1680053";"0.20527484";"4689";"2625";"1.7862858";"5.2147136";"1344";"18007";"266257";"314585";"11723.342";"6301.7046";"113883.93";"21035";"10319"
"87";"insaniac36";"298783";"93456";"99935";"118455";"6425340";"90612";"84150";"1.0767914";"0.2176187";"2366";"3883";"0.60932267";"2.7900438";"34519";"63040";"138778";"36136";"12318.995";"2221.8777";"84512.91";"20952";"5358"
"88";"ukwildcats";"1077406";"504629";"256064";"365009";"14596280";"220073";"162517";"1.3541538";"0.29333416";"6303";"3762";"1.6754386";"4.4288244";"21714";"29081";"982882";"19282";"30797.812";"19654.398";"75214.17";"20945";"3502"
"89";"gr8tiger";"318067";"128986";"84626";"113368";"5257755";"75660";"51748";"1.4620855";"0.19359665";"2453";"4062";"0.6038897";"3.62969";"10599";"20966";"139817";"93404";"6904.0312";"2940.8088";"107880.75";"20900";"32381"
"90";"RetroGameSpark";"107563";"48629";"34383";"27143";"900210";"25948";"10759";"2.4117484";"0.25134584";"719";"397";"1.8110831";"7.1691937";"4011";"8701";"71515";"2494";"1359.7693";"574.608";"15191.555";"20839";"3"
"91";"ITSTIMETOGOPRIME";"529809";"185099";"163002";"199672";"12602587";"150355";"93264";"1.612144";"0.21102916";"4561";"9764";"0.46712413";"2.5223823";"23992";"25589";"306331";"128824";"18138.027";"3442.9583";"192645.47";"20673";"24400"
"92";"davethe3rd";"360449";"117707";"95705";"149975";"5565184";"69161";"30549";"2.2639365";"0.23131178";"3255";"3239";"1.0049398";"3.886114";"8";"24181";"78544";"208587";"14648.058";"2196.927";"19430.283";"20637";"28492"
"93";"sayanmilo";"216550";"91579";"53282";"74926";"4004280";"42904";"40818";"1.0511049";"0.13602753";"1517";"1770";"0.85706216";"3.2447782";"70";"21622";"138019";"22114";"6930.768";"3575.8997";"28341.383";"20636";"14089"
"94";"im_back007";"341483";"69973";"131202";"148601";"4487242";"126893";"91222";"1.3910351";"0.40258256";"2696";"2444";"1.1031096";"4.566052";"183411";"11198";"120647";"1779";"11902.243";"642.1506";"7821.8413";"20631";"3817"
"95";"cldfusion";"281422";"106995";"70974";"114158";"4626827";"64547";"51028";"1.264933";"0.16840015";"2190";"3241";"0.67571735";"3.6494384";"12979";"17624";"143891";"67935";"6377.6157";"1882.35";"96528.11";"20450";"18543"
"96";"maddogmirc";"819723";"373401";"216750";"265054";"11058297";"185262";"148895";"1.2442459";"0.255677";"4931";"4268";"1.1553421";"4.447645";"6798";"33137";"698922";"46793";"17025.912";"30039.434";"78271.195";"20344";"13729"
"97";"zambom";"259918";"136341";"55875";"71914";"4123557";"47257";"53354";"0.88572556";"0.16736329";"2314";"2537";"0.9121009";"3.7819483";"7043";"8906";"51188";"164761";"7595.937";"4600.035";"23378.992";"20318";"7702"
"98";"montique";"309617";"133073";"74359";"107004";"5150535";"65740";"35663";"1.8433671";"0.1866701";"2341";"2748";"0.8518923";"3.6068137";"886";"20873";"143530";"100431";"5285.9316";"3916.1287";"122512.84";"20299";"23598"
"99";"kipper16";"483338";"152219";"164271";"184005";"8567359";"149083";"86512";"1.7232639";"0.23461023";"4127";"4793";"0.8610474";"3.3849733";"36685";"44881";"293027";"57905";"11555.022";"7287.6323";"166878.45";"20204";"30636"
"100";"NightHawk189";"292847";"183899";"61538";"57612";"3255781";"55006";"31543";"1.7438418";"0.22313048";"1492";"1856";"0.8038793";"5.3968067";"16691";"11515";"218842";"21553";"4098.9014";"2511.6604";"57996.984";"20082";"4164"
