"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"71";"RIDIKK-Q8";"1128426";"506834";"194024";"472103";"13824887";"181120";"115871";"1.5631176";"0.1838358";"8552";"7635";"1.1201048";"4.897368";"24689";"72675";"865449";"127113";"19815.04";"8663.153";"107356.73";"13147";"25353"
"72";"TRUEX1965";"847756";"231148";"155960";"471234";"16037501";"139536";"64078";"2.177596";"0.1375443";"8756";"7610";"1.1505914";"3.1716511";"466";"74187";"470392";"225206";"8572.29";"3585.2288";"283456.7";"7357";"70148"
"73";"JINZO62";"906994";"273970";"176840";"470507";"14632833";"159959";"76210";"2.098924";"0.1813396";"8125";"10045";"0.8088601";"3.7190092";"7065";"24374";"321623";"531598";"12055.979";"3519.1958";"315332.06";"5327";"17007"
"74";"ADDICT_07";"1036298";"330526";"283186";"469302";"22517071";"265079";"156931";"1.6891437";"0.13248393";"8485";"9815";"0.86449313";"2.7613661";"27201";"27782";"911657";"51568";"25295.754";"6036.884";"566298.9";"6382";"11708"
"75";"met78";"1267619";"532463";"277403";"468997";"15984885";"246510";"110935";"2.222112";"0.1883066";"9394";"9487";"0.9901971";"4.758066";"196";"63514";"373364";"800364";"21559.307";"4430.0654";"315345.06";"2992";"27189"
"76";"Aced14";"1360863";"638336";"282181";"460759";"17792533";"251060";"241818";"1.0382189";"0.12580995";"6545";"2223";"2.9442196";"4.589104";"666";"74";"1355164";"2004";"29839.168";"14569.565";"352458.3";"64";"2891"
"77";"bobyfrend";"877478";"344723";"90450";"456848";"15084580";"82156";"72890";"1.1271231";"0.14531265";"8937";"10892";"0.82051045";"3.4902318";"3538";"25348";"417038";"398468";"13480.003";"7995.0483";"202504.61";"1531";"31555"
"78";"EternaL_NZ";"1098094";"582028";"72641";"453636";"9655955";"66603";"47156";"1.4123971";"0.27052742";"9519";"5074";"1.8760347";"6.823317";"11098";"12682";"785358";"272285";"13199.087";"4770.8687";"69609.445";"10288";"6383"
"79";"TURRONON";"1055369";"323167";"320855";"451667";"16311406";"295945";"130256";"2.2720258";"0.20089824";"7770";"8769";"0.886076";"3.8820772";"21781";"25701";"959651";"26252";"26983.992";"9668.668";"306640.0";"8792";"13192"
"80";"xxMALKIN_71xx";"909784";"367998";"115616";"448371";"12238720";"105688";"57687";"1.8320938";"0.21834952";"7903";"8597";"0.91927415";"4.4601917";"6066";"16756";"528597";"314745";"10446.221";"5268.627";"236454.12";"1054";"42566"
"81";"sissydog";"1206374";"539706";"254396";"447923";"24652251";"221923";"246388";"0.9007054";"0.20738594";"10134";"14771";"0.6860741";"2.936139";"11271";"52437";"1043578";"78929";"38730.203";"33915.43";"215729.52";"8535";"11624"
"82";"PigTacular";"1180410";"510915";"242077";"445651";"20933748";"220856";"244585";"0.9029826";"0.16092457";"7833";"7004";"1.1183609";"3.3832736";"3244";"5752";"732963";"437354";"26133.062";"23553.457";"374685.03";"373";"724"
"83";"zmeu2121";"1059866";"312199";"392842";"445009";"18057490";"368611";"248396";"1.4839652";"0.14626196";"7501";"10637";"0.70518005";"3.521639";"39410";"37527";"953600";"16023";"32481.166";"5823.665";"283965.12";"7492";"5814"
"84";"yipcon";"1230701";"463681";"362134";"440366";"26817345";"335628";"251637";"1.3337784";"0.1420317";"7995";"9993";"0.80006003";"2.7535188";"140";"11981";"1175419";"36840";"33031.51";"18233.809";"493892.4";"687";"5634"
"85";"zikenyade";"1042481";"285197";"345002";"438132";"26835321";"321314";"161691";"1.9872102";"0.1292804";"8311";"11622";"0.7151093";"2.3308408";"2006";"27851";"767602";"223202";"25826.057";"8966.337";"906511.44";"11575";"10245"
"86";"GORILA_ANT";"1068376";"375030";"303383";"430168";"12244606";"286863";"149996";"1.912471";"0.25002912";"7013";"5300";"1.3232075";"5.235167";"94911";"50356";"790054";"50993";"28156.797";"3356.4788";"66511.46";"49002";"33060"
"87";"o_chogan_o";"430349";"408";"239";"429821";"21743033";"223";"1309";"0.17035905";"0.11015255";"8990";"15912";"0.5649824";"1.1875501";"0";"3907";"214012";"158971";"26.632975";"6.9295855";"1052.7864";"950";"52509"
"88";"Savage005";"1408775";"428332";"365957";"423712";"5633443";"342014";"68858";"4.9669466";"0.26492572";"2362";"2582";"0.91479474";"15.004412";"14310";"28273";"1280581";"47355";"10432.758";"5568.3594";"44739.66";"11253";"27003"
