"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"82";"bossofwar";"767747";"324668";"209241";"251138";"18037950";"185819";"186544";"0.99611354";"0.15653807";"4525";"5504";"0.82212937";"2.5537724";"126";"9540";"732150";"15702";"24510.498";"20038.64";"300738.72";"2099";"8130"
"83";"ALWA7SH_KSA";"1417297";"602892";"290119";"597817";"20451082";"275575";"146334";"1.8831918";"0.1574547";"10651";"8661";"1.2297657";"4.1581087";"13762";"25819";"1291901";"69351";"23511.678";"13952.706";"300509.62";"9748";"6716"
"84";"LOBO1969";"1729598";"840650";"332196";"628863";"29067375";"296982";"329642";"0.90092283";"0.1843901";"11091";"12459";"0.89019984";"3.5701838";"15118";"17936";"1617621";"45725";"53864.94";"22505.275";"299139.8";"17438";"15760"
"85";"Escalivr";"251897";"46061";"91705";"118803";"5979351";"89102";"15190";"5.865833";"0.12761386";"2088";"2439";"0.8560886";"2.527669";"290";"3055";"236371";"9554";"1779.992";"900.7446";"294876.12";"603";"2024"
"86";"jbustin";"513281";"191169";"152409";"189813";"9402533";"141763";"71530";"1.9818678";"0.2083035";"4645";"5697";"0.8153414";"3.275379";"18177";"40364";"391154";"51588";"9122.607";"3980.3687";"293806.6";"4814";"7184"
"87";"bigd1125";"745863";"341354";"195222";"222924";"18580329";"171867";"111577";"1.5403444";"0.14722386";"4435";"7360";"0.6025815";"2.4085572";"47";"5428";"735431";"4213";"29815.377";"4948.2056";"292477.7";"366";"378"
"88";"Sandman55";"787492";"300217";"131325";"369633";"10883580";"119899";"38537";"3.1112697";"0.14290035";"6086";"3935";"1.5466328";"4.341358";"367";"21937";"666311";"87422";"9736.012";"7125.531";"290832.4";"2167";"9288"
"89";"STL-SOLDIER";"647392";"173954";"220550";"266207";"11983696";"196633";"58615";"3.3546534";"0.18222743";"5164";"7585";"0.6808174";"3.241364";"13013";"84730";"400599";"45753";"11783.246";"6060.6494";"287108.3";"8168";"95129"
"90";"hoss4563";"347222";"129186";"80656";"153336";"11287632";"71351";"106095";"0.6725199";"0.12951225";"2733";"7658";"0.35688168";"1.8456768";"75796";"10683";"240201";"18973";"9004.83";"6910.335";"286571.72";"863";"706"
"91";"garwar";"-2998609072";"-999460211";"-999602523";"508601";"25983378";"-999637374";"1000373014";"-0.99926466";"0.15400057";"10015";"13818";"0.72477925";"-6924.294";"80828";"73128";"-2998970338";"138778";"49366.215";"21160.756";"285578.0";"21056";"47476"
"92";"fahaoood";"562330";"182737";"119061";"280963";"13329160";"110211";"83088";"1.326437";"0.13686205";"5405";"8166";"0.66189075";"2.5312772";"7904";"27649";"369758";"139936";"14673.819";"3376.9417";"284838.9";"3394";"13689"
"93";"jetrotor";"687583";"242284";"213051";"244795";"9298226";"197266";"54919";"3.5919445";"0.18994981";"5701";"5014";"1.1370163";"4.436866";"11299";"42074";"418701";"143703";"11049.919";"4348.2734";"284383.38";"6446";"65360"
"94";"WARRIOR_36";"294927";"117399";"99676";"90398";"7508566";"93498";"47468";"1.9697059";"0.17019153";"1967";"3074";"0.63988286";"2.3567243";"940";"2205";"284877";"5780";"7199.6406";"2783.6604";"284090.6";"895";"230"
"95";"zmeu2121";"1059866";"312199";"392842";"445009";"18057490";"368611";"248396";"1.4839652";"0.14626196";"7501";"10637";"0.70518005";"3.521639";"39410";"37527";"953600";"16023";"32481.166";"5823.665";"283965.12";"7492";"5814"
"96";"etraba77";"283762";"118515";"85779";"90993";"10600255";"78926";"88308";"0.89375824";"0.13564502";"2406";"5695";"0.42247584";"1.6061614";"86";"552";"280073";"2606";"11425.884";"5420.1323";"283869.22";"329";"116"
"97";"TRUEX1965";"847756";"231148";"155960";"471234";"16037501";"139536";"64078";"2.177596";"0.1375443";"8756";"7610";"1.1505914";"3.1716511";"466";"74187";"470392";"225206";"8572.29";"3585.2288";"283456.7";"7357";"70148"
"98";"mark1449";"-399287403";"-99700456";"-99792841";"-99775272";"18900461";"179546";"215274";"0.83403474";"0.15263723";"4217";"7401";"0.56978786";"-1267.5482";"1105";"2523";"-399299619";"7306";"36275.22";"14879.629";"283268.78";"213";"1069"
"99";"vespezien";"734725";"241941";"280035";"228409";"23521762";"244189";"146938";"1.6618506";"0.18736327";"6536";"12703";"0.5145241";"1.874158";"1352";"71958";"652010";"7214";"26571.445";"18671.84";"283110.38";"1021";"1170"
"100";"kinkmangc";"1622505479";"1921933548";"-99730323";"-99673800";"14805900";"245728";"181509";"1.3538061";"0.18468912";"5627";"5025";"1.119801";"6575.1035";"1269";"48150";"1622421644";"33490";"21905.807";"11668.781";"282003.8";"263";"663"
"101";"bigredreleif";"1333128";"516918";"320840";"524181";"18827917";"283577";"196622";"1.4422445";"0.12956613";"10335";"9405";"1.0988836";"4.2483554";"558";"8666";"461476";"853129";"31629.613";"20051.705";"281691.3";"1341";"7958"
"102";"clapforme12";"860653";"400823";"173908";"302540";"15944066";"156842";"176706";"0.8875873";"0.12700969";"7507";"9853";"0.76189995";"3.238771";"1111";"2340";"369058";"475812";"22708.908";"11929.344";"278648.88";"671";"11661"
"103";"Dragon-Flii";"310528";"110031";"100001";"107249";"12409876";"87193";"54581";"1.5974973";"0.11817509";"2443";"4202";"0.5813898";"1.5013591";"1885";"71";"305524";"1108";"13675.541";"4385.4634";"277337.5";"0";"1940"
"104";"pein1";"367762";"127331";"113567";"137320";"8411878";"107205";"84186";"1.2734302";"0.14407614";"2531";"3745";"0.6758344";"2.623162";"2916";"29617";"316797";"15283";"7839.4634";"3895.5469";"276911.44";"1448";"1701"
"105";"BARBANCHEWEN";"304777";"84381";"110124";"132674";"9215994";"101866";"86019";"1.1842268";"0.14893791";"2607";"4472";"0.58296067";"1.9842265";"209";"489";"301604";"1845";"10203.963";"5571.5625";"276017.9";"327";"303"
"106";"TRUKILR_";"869383";"280137";"252013";"369462";"12897367";"226241";"98341";"2.3005764";"0.17345937";"6084";"4913";"1.2383473";"4.0444674";"1298";"3855";"848963";"10801";"22267.854";"9727.478";"275257.62";"2211";"2255"
"107";"eliseo30";"287039";"80055";"94355";"138619";"7929297";"88132";"58706";"1.5012435";"0.14390776";"2344";"3401";"0.68920904";"2.1719882";"559";"1049";"283221";"1915";"9144.497";"2949.4329";"273225.7";"226";"69"
"108";"TrRoGdoRr";"307583";"96495";"111763";"109952";"6511179";"106638";"34308";"3.1082547";"0.17021027";"2059";"2511";"0.819992";"2.834353";"1353";"18602";"272408";"13119";"2689.249";"1157.4097";"272057.44";"1631";"470"
"109";"FORHIRE75";"459459195";"759148798";"-99857861";"-99806014";"9314017";"131830";"75151";"1.7542015";"0.15615617";"3242";"4086";"0.793441";"2959.792";"613";"9984";"459441923";"4123";"8792.553";"7969.4966";"271437.84";"1947";"605"
"110";"MARINOS14";"483277";"106479";"159353";"222282";"12790221";"143779";"42235";"3.4042618";"0.15394068";"3910";"4156";"0.9408085";"2.267093";"0";"69131";"332665";"38891";"15493.507";"4110.584";"270312.94";"12300";"30290"
"111";"GEN_KSA_69";"898775";"293633";"273407";"396531";"19036389";"258914";"1000184929";"2.5886612E-4";"0.16288237";"7722";"13676";"0.5646388";"2.8328116";"36153";"2000027311";"-1999232776";"49201";"24994.734";"6139.691";"270300.75";"6203";"12683"
"112";"insaneNESK";"366427";"109128";"122371";"143232";"8833442";"116708";"47446";"2.459807";"0.15996382";"2290";"6098";"0.37553295";"2.4889076";"8192";"14468";"308084";"26108";"5812.706";"2546.4995";"268988.88";"689";"8886"
"113";"hemi-06";"771262";"301466";"174563";"317152";"11788731";"160976";"71491";"2.251696";"0.1866799";"6435";"4609";"1.3961813";"3.92542";"6752";"28610";"663208";"68066";"14049.703";"10516.466";"268017.62";"1935";"2691"
"114";"the_bestking4";"-399678711";"-99868517";"-99915883";"-99874247";"8961827";"78926";"84333";"0.93588513";"0.0959748";"2967";"6660";"0.4454955";"-2675.8745";"14557";"18658";"-399738390";"17813";"8987.666";"2016.4716";"264890.4";"4613";"4038"
